link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_rating,latitude,longitude,cid,status,descriptions,thumbnail,timezone,owner
https://www.google.com/maps/place/vcb+ATM+%28sheraton+hotel%29/data=!4m7!3m6!1s0x3135ab90a547a129:0xcbf305a3d81db7c6!8m2!3d21!4d105!16s%2Fg%2F11nddt568r!19sChIJKaFHpZCrNTERxrcd2KMF88s?authuser=0&hl=vi&rclk=1,vcb ATM (sheraton hotel),ATM,"Xuan Dieu Road, 11 Đ. Xuân Diệu, Quảng An, Tây Hồ, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":37,""1"":48,""10"":64,""11"":59,""12"":51,""13"":40,""14"":32,""15"":21,""16"":21,""17"":35,""18"":62,""19"":54,""2"":54,""20"":35,""21"":24,""22"":24,""23"":32,""3"":35,""4"":35,""5"":37,""6"":54,""7"":43,""8"":51,""9"":51},""Monday"":{""0"":27,""1"":43,""10"":48,""11"":45,""12"":37,""13"":24,""14"":27,""15"":40,""16"":59,""17"":48,""18"":32,""19"":21,""2"":51,""20"":18,""21"":27,""22"":21,""23"":18,""3"":51,""4"":54,""5"":48,""6"":45,""7"":67,""8"":56,""9"":51},""Saturday"":{""0"":70,""1"":64,""10"":78,""11"":62,""12"":37,""13"":29,""14"":27,""15"":35,""16"":35,""17"":43,""18"":37,""19"":59,""2"":62,""20"":59,""21"":51,""22"":48,""23"":59,""3"":75,""4"":86,""5"":86,""6"":75,""7"":72,""8"":64,""9"":72},""Sunday"":{""0"":70,""1"":94,""10"":37,""11"":48,""12"":48,""13"":43,""14"":35,""15"":43,""16"":56,""17"":62,""18"":62,""19"":56,""2"":75,""20"":43,""21"":37,""22"":37,""23"":54,""3"":59,""4"":40,""5"":37,""6"":45,""7"":45,""8"":48,""9"":40},""Thursday"":{""0"":40,""1"":48,""10"":45,""11"":40,""12"":37,""13"":45,""14"":67,""15"":81,""16"":67,""17"":48,""18"":32,""19"":24,""2"":40,""20"":35,""21"":59,""22"":54,""23"":51,""3"":51,""4"":59,""5"":59,""6"":48,""7"":40,""8"":45,""9"":45},""Tuesday"":{""0"":67,""1"":45,""10"":45,""11"":32,""12"":35,""13"":35,""14"":54,""15"":48,""16"":56,""17"":45,""18"":48,""19"":67,""2"":37,""20"":75,""21"":89,""22"":94,""23"":78,""3"":51,""4"":64,""5"":100,""6"":94,""7"":70,""8"":56,""9"":45},""Wednesday"":{""0"":75,""1"":67,""10"":29,""11"":40,""12"":40,""13"":40,""14"":40,""15"":48,""16"":59,""17"":56,""18"":64,""19"":81,""2"":72,""20"":64,""21"":62,""22"":54,""23"":56,""3"":51,""4"":56,""5"":59,""6"":67,""7"":62,""8"":40,""9"":29}}",,1900 545413,"3R6J+2H Tây Hồ, Hà Nội",3.0,21.06009,105.831421,14696096210303694790,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjW-718L629H4kb13lCQK9fvz8oaELvQNp8DvvfGyILOQy7QxZ8vDEeB7jpDnxG8qPnHsw1WQ4KfhGqw3nc5uyxXw7zoPWXcjr3tWWMjOIn4XgNBTJmXubwWt6h3XJPvj6kZmQ=w426-h240-k-no,Asia/Saigon,"{""id"":"""",""name"":""vcb ATM (sheraton hotel) (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Maritime+Bank+-+Atm/data=!4m7!3m6!1s0x3135abd1516cda97:0x49c80bbc7cbe188a!8m2!3d21!4d105!16s%2Fg%2F11btrrpfcq!19sChIJl9psUdGrNTERihi-fLwLyEk?authuser=0&hl=vi&rclk=1,Maritime Bank - Atm,ATM,"167 Đ. Ngọc Lâm, Ngọc Lâm, Long Biên, Hà Nội",{},{},,,"2VW9+8R Long Biên, Hà Nội",1.0,21.045805,105.869537,5316512264285460618,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOilIFNT6TsdeJo2knL2k_rqaDAgW5jEICXXAQhrGUhcvrJoe04ecF8F18h42aw24DOf5Y8d4r21AkbIZFDRimEsoPCXnIw6dul4eVbQPiiIg7-pjx2amaHZ637e_AA5ySEON9dQ=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Maritime Bank - Atm (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Techcombank+%28CDM%29/data=!4m7!3m6!1s0x3135a9c29b64af85:0x79c1fb7709eb66d9!8m2!3d21!4d105!16s%2Fg%2F11wfr57myr!19sChIJha9km8KpNTER2WbrCXf7wXk?authuser=0&hl=vi&rclk=1,ATM Techcombank (CDM),ATM,"81 Đ. Cổ Linh, P, Long Biên, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":16,""1"":22,""10"":0,""11"":5,""12"":5,""13"":16,""14"":27,""15"":27,""16"":22,""17"":5,""18"":11,""19"":33,""2"":5,""20"":44,""21"":50,""22"":38,""23"":33,""3"":5,""4"":16,""5"":33,""6"":33,""7"":38,""8"":22,""9"":11},""Monday"":{""0"":11,""1"":33,""10"":27,""11"":33,""12"":50,""13"":50,""14"":50,""15"":72,""16"":88,""17"":100,""18"":100,""19"":77,""2"":33,""20"":66,""21"":33,""22"":11,""23"":11,""3"":33,""4"":44,""5"":55,""6"":72,""7"":66,""8"":55,""9"":38},""Saturday"":{""0"":55,""1"":61,""10"":50,""11"":44,""12"":44,""13"":16,""14"":11,""15"":16,""16"":27,""17"":33,""18"":50,""19"":50,""2"":61,""20"":55,""21"":61,""22"":55,""23"":50,""3"":44,""4"":44,""5"":38,""6"":50,""7"":27,""8"":27,""9"":33},""Sunday"":{""0"":27,""1"":16,""10"":33,""11"":38,""12"":33,""13"":44,""14"":33,""15"":38,""16"":27,""17"":38,""18"":27,""19"":33,""2"":11,""20"":33,""21"":38,""22"":44,""23"":44,""3"":16,""4"":22,""5"":27,""6"":33,""7"":55,""8"":50,""9"":33},""Thursday"":{""0"":66,""1"":55,""10"":77,""11"":61,""12"":38,""13"":38,""14"":38,""15"":33,""16"":33,""17"":38,""18"":16,""19"":11,""2"":61,""20"":22,""21"":33,""22"":50,""23"":44,""3"":61,""4"":55,""5"":44,""6"":38,""7"":55,""8"":77,""9"":88},""Tuesday"":{""0"":55,""1"":61,""10"":38,""11"":22,""12"":22,""13"":22,""14"":38,""15"":33,""16"":50,""17"":55,""18"":50,""19"":16,""2"":50,""20"":16,""21"":22,""22"":27,""23"":61,""3"":61,""4"":55,""5"":55,""6"":61,""7"":50,""8"":38,""9"":27},""Wednesday"":{""0"":55,""1"":44,""10"":38,""11"":33,""12"":38,""13"":61,""14"":66,""15"":66,""16"":44,""17"":33,""18"":27,""19"":44,""2"":33,""20"":38,""21"":55,""22"":50,""23"":55,""3"":22,""4"":33,""5"":16,""6"":16,""7"":38,""8"":55,""9"":55}}",https://techcombank.com/,1800 588822,"2WC6+2C Long Biên, Hà Nội",0.0,21.020025,105.911061,8773570037780539097,Mở cả ngày,,https://lh3.googleusercontent.com/p/AF1QipPPn1gIDC0_ofeJfEFRNh3w1heqB4AD6gBwxQcX=w426-h240-k-no,Asia/Saigon,"{""id"":""116129371664943847843"",""name"":""ATM Techcombank (CDM) (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/116129371664943847843""}"
https://www.google.com/maps/place/ATM+SeABank+S%C3%A0i+%C4%90%E1%BB%93ng/data=!4m7!3m6!1s0x3135a90e7c78d759:0x55e048e9bfdb4737!8m2!3d21!4d105!16s%2Fg%2F11c55j65y3!19sChIJWdd4fA6pNTERN0fbv-lI4FU?authuser=0&hl=vi&rclk=1,ATM SeABank Sài Đồng,ATM,"2WQ4+V79 ATM SeABank Sài Đồng, Phúc Đồng, Long Biên, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":58,""1"":87,""10"":80,""11"":83,""12"":77,""13"":70,""14"":70,""15"":70,""16"":93,""17"":51,""18"":48,""19"":41,""2"":77,""20"":58,""21"":38,""22"":22,""23"":35,""3"":64,""4"":58,""5"":64,""6"":87,""7"":100,""8"":83,""9"":77},""Monday"":{""0"":96,""1"":87,""10"":74,""11"":61,""12"":51,""13"":58,""14"":67,""15"":87,""16"":58,""17"":48,""18"":41,""19"":48,""2"":87,""20"":51,""21"":61,""22"":70,""23"":87,""3"":74,""4"":74,""5"":77,""6"":77,""7"":70,""8"":77,""9"":70},""Saturday"":{""0"":54,""1"":67,""10"":45,""11"":58,""12"":80,""13"":74,""14"":67,""15"":64,""16"":77,""17"":74,""18"":61,""19"":45,""2"":87,""20"":51,""21"":54,""22"":48,""23"":45,""3"":83,""4"":87,""5"":80,""6"":77,""7"":64,""8"":48,""9"":45},""Sunday"":{""0"":77,""1"":74,""10"":64,""11"":51,""12"":51,""13"":32,""14"":35,""15"":38,""16"":64,""17"":64,""18"":67,""19"":58,""2"":70,""20"":38,""21"":45,""22"":58,""23"":67,""3"":87,""4"":77,""5"":61,""6"":48,""7"":54,""8"":54,""9"":58},""Thursday"":{""0"":45,""1"":41,""10"":67,""11"":64,""12"":58,""13"":64,""14"":58,""15"":74,""16"":70,""17"":67,""18"":38,""19"":32,""2"":41,""20"":45,""21"":54,""22"":80,""23"":58,""3"":54,""4"":48,""5"":54,""6"":58,""7"":61,""8"":64,""9"":83},""Tuesday"":{""0"":45,""1"":45,""10"":29,""11"":48,""12"":70,""13"":45,""14"":25,""15"":16,""16"":22,""17"":22,""18"":22,""19"":19,""2"":48,""20"":25,""21"":38,""22"":58,""23"":51,""3"":58,""4"":67,""5"":70,""6"":54,""7"":38,""8"":35,""9"":19},""Wednesday"":{""0"":61,""1"":67,""10"":29,""11"":35,""12"":48,""13"":61,""14"":77,""15"":87,""16"":96,""17"":90,""18"":80,""19"":77,""2"":64,""20"":87,""21"":74,""22"":77,""23"":70,""3"":51,""4"":54,""5"":35,""6"":41,""7"":35,""8"":54,""9"":41}}",http://seabank.com.vn/,024 3872 9532,,0.0,21.039659,105.905724,6188026056790460215,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDYTgowDDuwKw8Xq2qbkDrVx6uXaJBOuKpWXzL5AhfD3vf4ojV13W20MtHaOGfqGERObLxFAUtqrMDOwNDux-QSM4oedxNdcOGhq-kq83cbtQ1WHWuEDpk_Q9UvG9tcJc-lsKS=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM SeABank Sài Đồng (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/NCB+ATM/data=!4m7!3m6!1s0x3135ab935fc017eb:0xb23d6c0ebadfd995!8m2!3d21!4d105!16s%2Fg%2F11gg94gx4y!19sChIJ6xfAX5OrNTERldnfug5sPbI?authuser=0&hl=vi&rclk=1,NCB ATM,ATM,"28 P. Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":29,""1"":41,""10"":58,""11"":64,""12"":64,""13"":35,""14"":23,""15"":29,""16"":41,""17"":41,""18"":35,""19"":35,""2"":35,""20"":17,""21"":5,""22"":11,""23"":23,""3"":35,""4"":29,""5"":35,""6"":41,""7"":35,""8"":35,""9"":35},""Monday"":{""0"":17,""1"":35,""10"":41,""11"":41,""12"":35,""13"":47,""14"":70,""15"":70,""16"":70,""17"":58,""18"":41,""19"":29,""2"":64,""20"":23,""21"":35,""22"":52,""23"":23,""3"":82,""4"":52,""5"":35,""6"":23,""7"":35,""8"":29,""9"":41},""Saturday"":{""0"":0,""1"":0,""10"":41,""11"":29,""12"":29,""13"":41,""14"":47,""15"":35,""16"":23,""17"":23,""18"":41,""19"":47,""2"":0,""20"":35,""21"":47,""22"":29,""23"":11,""3"":11,""4"":23,""5"":17,""6"":17,""7"":11,""8"":17,""9"":29},""Sunday"":{""0"":70,""1"":82,""10"":41,""11"":76,""12"":64,""13"":58,""14"":29,""15"":17,""16"":5,""17"":17,""18"":11,""19"":5,""2"":88,""20"":11,""21"":17,""22"":35,""23"":64,""3"":64,""4"":52,""5"":47,""6"":70,""7"":47,""8"":41,""9"":23},""Thursday"":{""0"":29,""1"":41,""10"":41,""11"":47,""12"":52,""13"":76,""14"":100,""15"":88,""16"":58,""17"":47,""18"":41,""19"":47,""2"":23,""20"":35,""21"":23,""22"":17,""23"":29,""3"":29,""4"":23,""5"":11,""6"":5,""7"":17,""8"":23,""9"":29},""Tuesday"":{""0"":35,""1"":23,""10"":17,""11"":35,""12"":47,""13"":35,""14"":35,""15"":29,""16"":29,""17"":29,""18"":41,""19"":29,""2"":23,""20"":23,""21"":23,""22"":35,""23"":47,""3"":35,""4"":52,""5"":52,""6"":47,""7"":47,""8"":17,""9"":5},""Wednesday"":{""0"":41,""1"":35,""10"":5,""11"":5,""12"":17,""13"":35,""14"":41,""15"":52,""16"":47,""17"":58,""18"":70,""19"":64,""2"":35,""20"":70,""21"":47,""22"":35,""23"":29,""3"":17,""4"":11,""5"":11,""6"":17,""7"":29,""8"":17,""9"":5}}",http://ncb-bank.vn/,028 3821 6216,"2VF2+QC Hoàn Kiếm, Hà Nội",2.0,21.024462,105.851026,12843540522851096981,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4ySnK81k7PdPzvH86MeAGL0crYVottlIB9Iu3kcTjEj2l77h4f0NJ25JteCLf6lOZM50vYn2S9nMw6gbEsyxT4tJ7tgvhYRNCmTi50MibUTF1ZwI9mRKU8YZrWu-QjVTUuOhbDQ=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""NCB ATM (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Sacombank+%28CDM%29/data=!4m7!3m6!1s0x3135abc443da78e1:0x801a5d4db565b667!8m2!3d21!4d105!16s%2Fg%2F11yf71wmmz!19sChIJ4XjaQ8SrNTERZ7ZltU1dGoA?authuser=0&hl=vi&rclk=1,ATM Sacombank (CDM),ATM,"55 Tổ 4, Phan Chu Trinh, Đông Anh, Hà Nội",{},{},,,"2VF5+J2 Đông Anh, Hà Nội",0.0,21.024078,105.857528,9230792974586459751,,,,Asia/Saigon,"{""id"":""100626981295922823092"",""name"":""ATM Sacombank (CDM) (Chủ sở hữu)"",""link"":""https://www.google.com/maps/contrib/100626981295922823092""}"
https://www.google.com/maps/place/Eximbank+-+Atm/data=!4m7!3m6!1s0x3135a910f1bb6287:0x9e4b0d3e1f4ff1e2!8m2!3d21!4d105!16s%2Fg%2F12mjyh41y!19sChIJh2K78RCpNTER4vFPHz4NS54?authuser=0&hl=vi&rclk=1,Eximbank - Atm,ATM,"19 P. Sài Đồng, Phúc Đồng, Long Biên, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":28,""1"":36,""10"":26,""11"":34,""12"":52,""13"":81,""14"":92,""15"":84,""16"":63,""17"":39,""18"":23,""19"":23,""2"":55,""20"":34,""21"":42,""22"":52,""23"":31,""3"":65,""4"":68,""5"":68,""6"":55,""7"":50,""8"":36,""9"":31},""Monday"":{""0"":31,""1"":55,""10"":34,""11"":21,""12"":23,""13"":21,""14"":44,""15"":50,""16"":42,""17"":31,""18"":36,""19"":63,""2"":63,""20"":52,""21"":50,""22"":31,""23"":28,""3"":76,""4"":68,""5"":57,""6"":57,""7"":55,""8"":65,""9"":50},""Saturday"":{""0"":31,""1"":34,""10"":63,""11"":44,""12"":42,""13"":39,""14"":60,""15"":44,""16"":50,""17"":44,""18"":57,""19"":52,""2"":39,""20"":50,""21"":36,""22"":42,""23"":34,""3"":50,""4"":65,""5"":78,""6"":94,""7"":100,""8"":89,""9"":86},""Sunday"":{""0"":57,""1"":57,""10"":55,""11"":47,""12"":52,""13"":47,""14"":31,""15"":21,""16"":15,""17"":36,""18"":47,""19"":52,""2"":57,""20"":47,""21"":50,""22"":57,""23"":68,""3"":65,""4"":71,""5"":71,""6"":68,""7"":63,""8"":57,""9"":52},""Thursday"":{""0"":34,""1"":23,""10"":68,""11"":65,""12"":57,""13"":52,""14"":44,""15"":39,""16"":31,""17"":36,""18"":39,""19"":42,""2"":23,""20"":34,""21"":31,""22"":42,""23"":42,""3"":26,""4"":39,""5"":36,""6"":34,""7"":44,""8"":63,""9"":71},""Tuesday"":{""0"":47,""1"":34,""10"":57,""11"":42,""12"":34,""13"":52,""14"":55,""15"":55,""16"":55,""17"":44,""18"":34,""19"":31,""2"":36,""20"":26,""21"":21,""22"":23,""23"":31,""3"":42,""4"":50,""5"":42,""6"":39,""7"":55,""8"":71,""9"":78},""Wednesday"":{""0"":57,""1"":52,""10"":50,""11"":39,""12"":26,""13"":26,""14"":34,""15"":50,""16"":60,""17"":71,""18"":68,""19"":63,""2"":42,""20"":57,""21"":47,""22"":55,""23"":55,""3"":42,""4"":55,""5"":68,""6"":65,""7"":63,""8"":52,""9"":65}}",,1800 1199,"2WM5+8J Long Biên, Hà Nội",0.0,21.033314,105.90909,11406225041710379490,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noqaKyNORbXG3_Edj460mHvYorzWdqZlZ-Og7RYYIHL_TM_G8Ks7SQdyduV4bS1zpcAeGD_YCvQQ4sbcdmm9ylCzGSEKNnWRk4Zj8GFsqurvWfTibjl45MuscB74bIc6Wh4QkZS=w408-h725-k-no,Asia/Saigon,"{""id"":"""",""name"":""Eximbank - Atm (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/HSBC+-+ATM/data=!4m7!3m6!1s0x3135abeb7637a2ff:0x2ac09ff0080bdffb!8m2!3d21!4d105!16s%2Fg%2F11btrs6wfj!19sChIJ_6I3duurNTER-98LCPCfwCo?authuser=0&hl=vi&rclk=1,HSBC - ATM,ATM,"17 P. Ngô Quyền, Tràng Tiền, Hoàn Kiếm, Hà Nội",{},{},,,"2VG4+28 Hoàn Kiếm, Hà Nội",2.9,21.025017,105.855756,3080637998397382651,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPGOIiM4f42-oceW6zH18me24l1joGahw-5ti0jJEBJ1Z-DY-Oz62KD0oN0SQ1AtUad_cb8gPqwkn1XFrZiiWzQW7Yqz0N-eiAraDmRhsFJijSMsAENsxJqkHbDBo6NndeFcwI=w408-h272-k-no,Asia/Saigon,"{""id"":"""",""name"":""HSBC - ATM (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Bidv+Bank+-+Atm/data=!4m7!3m6!1s0x3135abbe8b1753cf:0xb3ea2a3442b10b6d!8m2!3d21!4d105!16s%2Fg%2F12vqnn6mn!19sChIJz1MXi76rNTERbQuxQjQq6rM?authuser=0&hl=vi&rclk=1,Bidv Bank - Atm,ATM,"96 P.Thuốc Bắc, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":72,""1"":54,""10"":90,""11"":63,""12"":45,""13"":54,""14"":45,""15"":27,""16"":54,""17"":90,""18"":100,""19"":81,""2"":54,""20"":45,""21"":54,""22"":63,""23"":72,""3"":54,""4"":63,""5"":54,""6"":54,""7"":63,""8"":63,""9"":72},""Monday"":{""0"":100,""1"":72,""10"":54,""11"":45,""12"":27,""13"":45,""14"":45,""15"":45,""16"":45,""17"":27,""18"":27,""19"":27,""2"":81,""20"":45,""21"":63,""22"":81,""23"":90,""3"":81,""4"":72,""5"":45,""6"":45,""7"":45,""8"":72,""9"":63},""Saturday"":{""0"":54,""1"":36,""10"":36,""11"":54,""12"":63,""13"":36,""14"":54,""15"":54,""16"":54,""17"":45,""18"":54,""19"":36,""2"":36,""20"":36,""21"":45,""22"":36,""23"":54,""3"":36,""4"":54,""5"":36,""6"":18,""7"":9,""8"":27,""9"":45},""Sunday"":{""0"":36,""1"":54,""10"":54,""11"":72,""12"":54,""13"":54,""14"":36,""15"":18,""16"":9,""17"":36,""18"":36,""19"":54,""2"":63,""20"":27,""21"":27,""22"":27,""23"":27,""3"":36,""4"":54,""5"":45,""6"":45,""7"":9,""8"":9,""9"":27},""Thursday"":{""0"":18,""1"":54,""10"":72,""11"":90,""12"":81,""13"":72,""14"":90,""15"":72,""16"":72,""17"":63,""18"":45,""19"":27,""2"":100,""20"":27,""21"":36,""22"":27,""23"":9,""3"":81,""4"":100,""5"":36,""6"":27,""7"":27,""8"":45,""9"":63},""Tuesday"":{""0"":63,""1"":72,""10"":36,""11"":36,""12"":54,""13"":45,""14"":63,""15"":63,""16"":90,""17"":63,""18"":36,""19"":27,""2"":54,""20"":36,""21"":45,""22"":54,""23"":81,""3"":63,""4"":63,""5"":63,""6"":54,""7"":54,""8"":54,""9"":63},""Wednesday"":{""0"":72,""1"":72,""10"":9,""11"":9,""12"":36,""13"":63,""14"":45,""15"":54,""16"":36,""17"":54,""18"":54,""19"":72,""2"":72,""20"":90,""21"":72,""22"":72,""23"":72,""3"":72,""4"":81,""5"":63,""6"":54,""7"":45,""8"":36,""9"":27}}",,024 3928 4957,"2RMX+H5 Hoàn Kiếm, Hà Nội",2.1,21.033941,105.84789,12964220881284959085,Mở cả ngày,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFhP8y3MQ_lDZL2mTEDmViUg43_rsC_7kEa23oHqSMl8N1zH4lIojRwg2EWPuTT3S6cFjj9oVf9RaLTC9EAqeBc_3M6XYdePk7qulnlDZyFbEEG-vFI_aNWi1mcwSSk6iZVvyk=w408-h544-k-no,Asia/Saigon,"{""id"":"""",""name"":""Bidv Bank - Atm (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/ATM+Vietcombank+-+Thi%C3%AAn+S%C6%A1n+Plaza/data=!4m7!3m6!1s0x3135ab9d6a049239:0xd1324e15dc10c6ac!8m2!3d21!4d105!16s%2Fg%2F11gvwnd_zg!19sChIJOZIEap2rNTERrMYQ3BVOMtE?authuser=0&hl=vi&rclk=1,ATM Vietcombank - Thiên Sơn Plaza,ATM,"2 P. Chương Dương Độ, Chương Dương Độ, Hoàn Kiếm, Hà Nội",{},{},,,"2VH5+CH Hoàn Kiếm, Hà Nội",5.0,21.028559,105.858958,15074196758555838124,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npMD535iCPSCmBWuj_F6Y-wLalKxrGU6ebuVy8Yg1Q7UASbBEpvQFlRqWjmwcc5QQg7a4ZoEuxvWR-y0xhzI72L09zKFLVdMAgZiTjC0ual2FkYmm649NN1CWeAog-PmUGOzV51=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""ATM Vietcombank - Thiên Sơn Plaza (Chủ sở hữu)"",""link"":""""}"
https://www.google.com/maps/place/Bidv+-+Atm/data=!4m7!3m6!1s0x3135abc054eaedb1:0x9e28fbfe621720f1!8m2!3d21!4d105!16s%2Fg%2F11btrqtf3g!19sChIJse3qVMCrNTER8SAXYv77KJ4?authuser=0&hl=vi&rclk=1,Bidv - Atm,ATM,"20 P. Hàng Tre, Lý Thái Tổ, Hoàn Kiếm, Hà Nội",{},{},,,"2VM4+23 Hoàn Kiếm, Hà Nội",2.9,21.032584,105.855212,11396635927046988017,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6e_4VclDeMbDmIZALi8yELdAPVTyS40fbJZXH9-MXdimHyyCB39_cQzsBbAL-O_sDJCI9vqAIIfS2cIDLnW2GS7d5tkat4ib6fnLzKUkR6LK9raPQ2cUD2eLb4ig4EEcB1vc=w408-h306-k-no,Asia/Saigon,"{""id"":"""",""name"":""Bidv - Atm (Chủ sở hữu)"",""link"":""""}"
